osm_id,osm_type,lat,lon,aeroway,highway,addr:state,ele,fixme,gnis:feature_id,name,wikidata,FAA:LFSN,faa,lit,start_date,surface,addr:city,addr:housenumber,addr:postcode,addr:street,ref,access,opening_hours,website,historic,note,alt_name,disused,operator,aerodrome:type,iata,icao,owner,source,wikipedia,phone,faa:lid,designation,name:etymology:wikidata,area,created_by,rooftop,abandoned,description,source_ref,operator:type,emergency,old_name,location,length,width,maxrotordiameter,maxweight,source:name,source:ref,elevation,building:part,height,layer,source:geometry,official_name,Manager,Owner,diameter,club,operator:wikidata,operator:wikipedia,landuse,gnis:ftype,owner:wikidata,image,addr:country,healthcare,name:signed,type
484942383,way,39.9409945,-75.1161792,helipad,,,,,884690,Cooper Medical Center Heliport,Q61675616,,NJ17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494997546,way,42.7080389,-73.1103029,helipad,,,,,,Berkshire Health North Heliport,Q61672876,09127.3*H,32MA,,2003-02,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Adams Regional Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
495017265,way,41.7550456,-70.714483,helipad,,,,,,Tobey Hospital Heliport,Q61672928,,70MA,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495018615,way,41.6265682,-70.9386296,helipad,,,,,,St. Luke's Heliport,Q61672873,09112.02*H,5MA6,,1993-11,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,
495046363,way,41.9057256,-71.095035,helipad,,,,,,Morton Hospital Heliport,Q6914881,,1MA9,,,asphalt,,,,,,,,,,,,,,,,,,,en:Morton Hospital and Medical Center,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495051659,way,42.0275166,-71.8528352,helipad,,,,,619198,Hubbard Regional Hospital Heliport,Q61672930,,MA83,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495089333,way,42.1223903,-72.6041723,helipad,,,,,619173,Baystate Medical Center Heliport,Q61672908,,6MA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495251875,way,42.5847064,-72.2090827,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495279296,way,42.5405932,-71.7606274,helipad,,,,,619090,Health Alliance Hospital - Leominster Heliport,Q61672836,09017.1*H,0MA2,,1980-11,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leominster Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
495283566,way,42.4279588,-71.6928051,helipad,,,,,,Clinton Hospital heliport,Q61672802,08825.*H,30MA,,1998-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495514383,way,42.0973837,-71.0604684,helipad,,,,,,Boston Medical Center – South Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495572303,way,42.5662132,-70.8782386,helipad,,,,,619012,Beverly Hospital Heliport,Q61672775,08762.01*H,MA20,,1975-02,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496178338,way,42.3491499,-71.0632279,helipad,,,,,,Tufts Medical Center Heliport,Q61672784,08778.23*H,MA66,,2015-06,metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,,,1,,,,,,,,,,,,,,,,
496191114,way,42.3363923,-71.1067944,helipad,,,,,,Brigham & Women's Hospital Heliport,Q61672780,08778.27*H,MA39,,2003,asphalt,,,,,,,,,,,,,,,,,,Ezri 2019,,,,,,,,yes,,,,,,,roof,,,,,,,,,,1,,,,,,,,,,,,,,,,
500179709,way,40.6837368,-80.097123,helipad,,,,,,UPMC Passavant Cranberry Heliport,Q61712189,,PA56,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500284017,way,41.1450361,-80.1681918,helipad,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502518609,way,39.0633064,-77.8900677,helipad,,,,,,Bluegrass Heliport,Q61725287,,,,,,,,,,M4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502765543,way,39.059678,-77.8832805,helipad,,,,,,,,,,,,,,,,,M1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502802503,way,39.0623806,-77.8991748,helipad,,,,,,,,,,,,,,,,,M7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503847831,way,41.1714538,-80.0849052,helipad,,,,,,Grove City Medical Center Heliport,Q61712292,,PA57,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504805099,way,40.1330473,-76.3107891,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505193593,way,41.5606303,-75.2656488,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511869479,way,42.7127207,-71.4577445,helipad,,,,,,Nashua Technology Park Helipad,Q61675507,,15NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,,,,,,,,,,,,,,,,,,
515950444,way,39.0743531,-77.4790983,helipad,,,,,,Inova Loudoun Hospital Heliport,Q61725443,,34VA,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517666054,way,39.1954234,-78.1919861,helipad,,,,,1498854,Winchester Medical Center Heliport,Q61725634,,2VA4,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517715980,way,40.4731026,-80.0901994,helipad,,,,,,Ohio Valley Hospital Heliport,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523121024,way,38.908751,-76.8668715,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525008795,way,40.8538573,-73.969559,helipad,,NJ,86,,884747,George Washington Bridge Heliport,Q61675661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
531606065,way,40.9971855,-75.2609571,helipad,,,,,,Saint Lukes Monroe Heliport,,,,,,paved,,,,,PA13,,,,,,,,Saint Luke's Hospital,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532063133,way,39.5991918,-77.7643505,helipad,,,,,,Allegheny Power-Hagerstown Corp Ctr Heliport,,,,,,,,,,,,,,,,,,,,,,,,ourairports.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532215117,way,39.4131873,-77.379461,helipad,,,,,,Advanced Helicopter Concepts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Helicopter Concepts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539477708,way,40.2013837,-74.6488209,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539891139,way,39.3584093,-74.4346382,helipad,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AtlantiCare Regional Medical Center Heliport №2,,,,,,,,,,,,,,
540077239,way,40.7408693,-74.1908686,helipad,,,,,884853,University Hospital Rooftop Heliport,Q61675762,,NJ87,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544168910,way,40.883768,-74.0564369,helipad,,,,,884767,Emil Buehler Helipad,Q61675684,,NJ22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544913483,way,39.4756656,-77.9794852,helipad,,,,,,City Hospital Incorporated Heliport,Q61726766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545906550,way,40.5733877,-80.0119026,helipad,,,,,,UPMC Passavant Hospital Heliport,Q61712644,,PN79,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547176681,way,41.5651433,-70.624656,helipad,,,,,619057,Falmouth Hospital Heliport,Q61672810,08907.3*H,MA37,,1974-08,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548797308,way,39.8997783,-74.9354365,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551361187,way,41.9061574,-79.8466639,helipad,,,,,,Saint Vincent Outpatient Center Heliport,Q61712802,,7PS1,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551460844,way,41.3622892,-79.7007508,helipad,,,,,,UPMC Northwest Heliport,Q61712705,,PN76,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551469614,way,41.1925673,-79.3984128,helipad,,,,,,Clarion Hospital Heliport,Q61712160,,91PA,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551517827,way,41.4257362,-78.577251,helipad,,,,,,Elk Regional Medical Center Heliport,Q61712740,,7PS9,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551523994,way,41.1144328,-78.7739859,helipad,,,,,,DuBois Regional Medical Center Heliport,Q61712203,,PA10,yes,,asphalt,,,,,PA10,private,,,,,,,Penn Highlands Healthcare,,,,,https://www.airnav.com/airport/PA10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551540396,way,41.7715885,-77.9795544,helipad,,,,,,Charles Cole Memorial Hospital Heliport,Q61712185,,PN09,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551554100,way,41.7937632,-76.7951994,helipad,,,,,,Guthrie Troy Community Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551661572,way,41.9794376,-76.5205325,helipad,,,,,,Guthrie Robert Packer Hospital Heliport,Q61712701,,PS81,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551693638,way,41.9500874,-75.5891548,helipad,,,,,,Susquehanna High School Heliport,Q61712763,,7PS3,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551697966,way,41.5898291,-75.2619605,helipad,,,,,,Wayne Memorial Hospital Heliport,Q61712321,,7PA7,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551728879,way,41.3999665,-75.6466318,helipad,,,,,,Geisinger Community Medical Center Heliport,Q61712704,,8PS7,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551729944,way,41.2576047,-75.8074996,helipad,,,,,,Geisinger Wyoming Valley Medical Center Heliport,,,PN45,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551757947,way,41.2110943,-76.7734217,helipad,,,,,,Muncy Valley Hospital Heliport,Q61712516,,7PS5,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551767796,way,41.2474002,-77.0152533,helipad,,,,,1213804,Williamsport Hospital Heliport,Q61712852,,66PA,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551778515,way,41.1321584,-77.4708837,helipad,,,720,,1213801,Lock Haven Hospital Heliport,Q61712412,,4PA4,,,asphalt,,,,,4PA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551911089,way,41.2097713,-80.4688837,helipad,,,,,,Shenango Valley Medical Center Heliport,Q61712247,,PS41,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551911120,way,41.2317015,-80.4966209,helipad,,,,,,Sharon Regional Health System Heliport,Q61712710,,PA94,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharon General Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
552164793,way,41.0126867,-80.3516953,helipad,,,,,,UPMC Jameson Heliport,Q61712549,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552185969,way,40.8689414,-80.2756289,helipad,,,,,,Ellwood City Hospital Heliport,Q61712228,,6PS0,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552189637,way,40.7113534,-80.3219039,helipad,,,,,,Heritage Valley Beaver Heliport,Q61712094,,76PN,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mcbc Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
552213203,way,40.8669376,-79.8798149,helipad,,,,,,Butler Memorial Hospital Heliport,Q61724452,,PA41,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552225049,way,40.8170937,-79.5648618,helipad,,,,,,Snyder Office Heliport,Q61712355,,PN77,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552225050,way,40.8082055,-79.5634885,helipad,,,,,,Armstrong County Memorial Hospital Heliport,Q61712351,,81PN,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552363506,way,40.6191409,-79.737841,helipad,,,,,,Allegheny Valley Hospital Heliport,Q61712519,,7PS6,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552477787,way,40.1832323,-80.2462147,helipad,,,,,,The Washington Hospital Rooftop Heliport,Q61712820,,25PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552628349,way,40.1455447,-79.5505225,helipad,,,,,,Frick Hospital & Community Health Center Heliport,Q61712509,,PA29,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552677148,way,40.182199,-79.9099235,helipad,,,,,,Monongahela Valley Hospital Heliport,Q61712481,,5PA5,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552703998,way,40.300821,-79.5558027,helipad,,,,,,Westmoreland Hospital Heliport,Q61712287,,PA28,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552720027,way,40.3055864,-78.9181464,helipad,,,,,,Conemaugh Valley Memorial Hospital Heliport,Q61712345,,PS91,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552731608,way,40.3203381,-79.3934358,helipad,,,,,,Excela Health Latrobe Hospital Heliport,Q61712380,,PA24,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552734882,way,40.0070319,-79.0774179,helipad,,,,,,Somerset Hospital Heliport,Q61712729,,6PA2,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552822518,way,40.0256536,-78.4336159,helipad,,,,,,UPMC Bedford Memorial Heliport,Q61712237,,35PA,yes,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552845724,way,40.6067437,-79.1561315,helipad,,,,,,Indiana Regional Medical Center Heliport,Q61712332,,PN32,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552857799,way,40.4942804,-78.0091321,helipad,,,,,,J. C. Blair Memorial Hospital Heliport,Q61712329,,64PA,,,asphalt,,,,,64PA,,,,,,,,J. C. Blair Memorial Hospital,,,,,,,,,,,,,,,https://www.airnav.com/airport/64PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552868475,way,40.3397026,-78.3899091,helipad,,,,,,Conemaugh Nason Medical Center Heliport,Q61712691,,3PA7,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552895412,way,40.5222503,-78.3974381,helipad,,,,,,UPMC Altoona Heliport,,,74PN,,,,,,,,H2,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552895413,way,40.5229961,-78.3981437,helipad,,,,,,UPMC Altoona Heliport,,,74PN,,,asphalt,,,,,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552901999,way,40.6751318,-78.2508754,helipad,,,,,,Tyrone Regional Health Network Heliport,Q61712799,,5PN3,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyrone Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
552917058,way,40.8192959,-77.842909,helipad,,,,,,Mount Nittany Medical Center Heliport,Q61712745,,PS57,,,concrete,,,,,PS57,,,,,,,,Mount Nittany Medical Center,,,,,,,,,,,,,yes,,https://www.airnav.com/airport/PS57,,,,C.C. Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
554230501,way,40.6180302,-77.5669711,helipad,,,,,,Geisinger-Lewistown Hospital Heliport,Q61712394,,5PN6,,,concrete,,,,,5PN6,,,,,,,,Geisinger-Lewistown Hospital,,,,,,,,,,,,,,,https://www.airnav.com/airport/5PN6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554241229,way,39.9330339,-77.6457334,helipad,,,,,1213714,Chambersburg Hospital Heliport,Q61724456,,PA60,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554313304,way,40.9797286,-76.8856251,helipad,,,,,,Evangelical Community Hospital East Heliport,Q61712391,,5PS7,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554321252,way,40.8616066,-76.7777148,helipad,,,,,,UPMC Susquehanna Sunbury Heliport,Q61712762,,2PS8,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554374264,way,41.0100369,-76.4522695,helipad,,,,,,Bloomsburg Hospital Heliport,Q61724447,,PA50,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554492693,way,41.0704197,-76.2306996,helipad,,,,,1194165,Berwick Hospital Corporation Heliport,Q49745130,,PA42,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554496994,way,40.9496546,-75.9645745,helipad,,,,,,Lehigh Valley Hospital-Hazleton Heliport,Q61712311,,PS22,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,Hazleton General Hospital Heliport,,,,,,,,,,,,,,,,,,,,,,,,,,,
554502787,way,40.8209317,-75.9147537,helipad,,,,,,Miners Memorial Medical Center Heliport,Q61712167,,PS07,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554578871,way,40.9931573,-75.1756061,helipad,,,,,,Lehigh Valley Hospital-Pocono Heliport,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554671368,way,40.608552,-75.3942865,helipad,,,,,,Saint Luke's Hospital Heliport,Q61712260,,PA80,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554742157,way,40.2522608,-76.920732,helipad,,,,,1213757,Geisinger Holy Spirit Heliport,Q61712301,,PA48,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554907827,way,40.1555252,-75.1467741,helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555210846,way,40.3297957,-75.9515798,helipad,,,,,,Reading Hospital Heliport,Q61712838,,9PS5,,,metal,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555335002,way,40.2435071,-75.611239,helipad,,,,,,Pottstown Hospital Heliport,Q61712668,,60PA,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555337782,way,40.1233197,-75.515746,helipad,,,,,,Heliport,Q61712636,,55PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555339809,way,40.0432991,-75.500136,helipad,,,,,,Paoli Memorial Hospital Helipad,Q61712592,,5PS2,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555349156,way,40.0101792,-75.7845962,helipad,,,,,,Brandywine Hospital Heliport,Q61712168,,2PS6,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555389303,way,41.0849123,-73.8053477,helipad,,,,,,Westchester Medical Center Heliport,,,7NK8,,,metal,,,,,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555448871,way,39.8225781,-75.8881219,helipad,,,,,,Jennersville Hospital Heliport,Q61712833,,15PS,,,asphalt,,,,,,,,,,,,,,,,,,Personal Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555563649,way,40.252369,-75.2703265,helipad,,,,,,Lansdale Hospital Heliport,Q61712375,,8PN6,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555584588,way,40.3089738,-75.1484274,helipad,,,,,,Doylestown Heliport,Q61712202,,9PS3,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555588380,way,40.2021266,-74.9226899,helipad,,,,,,Saint Mary Medical Center Heliport,Q61712373,,9PS9,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555591684,way,40.1827241,-74.8680427,helipad,,,,,,Aria Health Bucks County Campus Heliport,Q61712244,,0PS9,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555593867,way,40.0696874,-74.9824522,helipad,,,,,,Jefferson Torresdale Hospital Heliport,Q61712608,,1PS6,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555716641,way,40.1118612,-75.0813538,helipad,,,,,,Holy Redeemer Hospital Heliport,Q61712614,,PS16,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555719912,way,40.11926,-75.1198788,helipad,,,,,,Abington Memorial Hospital Heliport,Q61712069,,PN03,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555771215,way,39.9135912,-75.4317003,helipad,,,,,,Riddle Hospital Heliport,Q61712446,,6PS4c,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555775779,way,39.8568571,-75.3688858,helipad,,,,,,Crozer-Chester Heliport,Q61712158,,PS65,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555830142,way,40.0071217,-75.2161911,helipad,,,,,1213723,WCAU Heliport,Q61712632,,12PN,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555853770,way,40.0366399,-75.1430103,helipad,,,,,,Einstein Medical Center Heliport,Q61712607,,2PS9,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555881844,way,40.0057146,-75.150311,helipad,,,,,,Temple University Heliport,Q61712630,,PA62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555883282,way,40.0068316,-75.1244745,helipad,,,,,,Saint Christopher's Hospital for Children Heliport,Q61712627,,1PA2,,,metal,,,,,H1,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555883285,way,40.0070337,-75.1252406,helipad,,,,,,Saint Christopher's Hospital for Children Heliport,Q61712627,,1PA2,,,,,,,,H2,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556040039,way,39.9258632,-75.1702494,helipad,,,,,,CHP Helipad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556111422,way,39.9482133,-75.1938753,helipad,,,,,,Children's Hospital of Philadelphia Heliport,Q61712610,,9PN2,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
